"TRBWPCC128F147EDFF","The Meters","Joog"
"TRBWRGE128F429CD36","Pru","Hazy Shades"
"TRBWRZN128F42AE005","Anthony Hamilton","The Truth"
"TRBWVWO128F92D0E5D","The Jones Girls","At Peace With Woman"
"TRBWWMU128F147EF67","Keisha White","What's On Your Mind"
"TRBWXRJ12903CC600F","Minnie Riperton","Come To My Garden"
"TRBWZWU128F9322809","Jr. Walker & The All Stars","How Sweet It Is (To Be Loved By You)"
"TRBXBND128F93147D1","Dwele","Subject"
"TRBXCTB12903CA6A39","Vivian Green","Too Intense"
"TRBXFCK128F9335AF6","Lee Dorsey","Yes We Can"
"TRBXGNI128F42AA81A","Nivea","Breathe (Let It Go)"
"TRBXIOE128F931519C","Dionne Warwick","Begin The Beguine"
"TRBXKCA128E0791EC2","Floetry / Sebastian Rogers","Now You're Gone (More Than I Can Feel)"
"TRBXLNQ12903CA5DD4","Mariah Carey / Nicki Minaj","Up Out My Face"
"TRBXMDI128F92D1735","Phyllis Hyman","Living All Alone"
"TRBXNIT12903CAF66B","Kindred the Family Soul","Far Away"
"TRBXNTI12903CAF677","Kindred the Family Soul","Contentment"
"TRBXOHO128F9310FB2","Tammi Terrell","Can't Stop Now (Love Is Calling)"
"TRBXPOQ128F930935D","Jackson 5","Maybe Tomorrow"
"TRBXPUW128EF35643B","Percy Sledge","You're All Around Me"
"TRBXRCP12903CC68F3","Clay Hammond","I'll Make It Up to You"
"TRBXRJT128F145D154","Mica Paris","Interlude"
"TRBXSFO128F92FC822","Patti Austin","Starstruck"
"TRBXSJT12903CC7DAA","All-4-One","When I Needed an Angel"
"TRBXSOR128F92D24CC","Lewis Taylor","Send Me An Angel"
"TRBXVNR128F42665B6","LaBelle","Space Children"
"TRBXWFB128F42916B0","Monica","Intro"
"TRBXWOK128F1492235","Zhané","Hey Mr. D.J."
"TRBXZCE128F42877E7","Edwin Starr","Twenty-Five Miles"
"TRBYEUQ128F1484CA2","Atlantic Starr","Silver Shadow"
"TRBYEWK128F9303A4F","James Carr","You've Got My Mind Messed Up"
"TRBYKXU128F4288A70","James Carr","That's What I Want To Know"
"TRBYLRP128F4255813","J. Holiday","Back Of My Lac'"
"TRBYMCA128F935E398","Conya Doss","Damn That"
"TRBYNYE128F4247E77","Mint Condition","Love Your Tears"
"TRBYOWJ12903CB4DCE","Sam & Dave","Soul Man"
"TRBYQEY128F4266AD6","Babyface","Sunshine"
"TRBYRIJ128F42A2436","Toni Braxton","You're Makin' Me High"
"TRBYROL128F425E9BE","Alicia Keys","Waiting For Your Love"
"TRBYRQW128F422B970","Soul For Real","Candy Rain"
"TRBYTTW128F4269998","Aretha Franklin","Crazy He Calls Me"
"TRBYTZB128F4260589","SWV","I'm So Into You"
"TRBYWIS128F428C79B","Boyz II Men","All This Love"
"TRBYYRL128F424A405","The Spinners","Mighty Love"
"TRBYZSE128F425CA9D","Sam Cooke","Rome (Wasn't Built In A Day)"
"TRBZASE128F428838F","Az Yet","Every Little Bit of My Heart"
"TRBZDXG128F14958AD","Ready For The World","Deep Inside Your Love"
"TRBZFCH128F428871D","Monica","U Should've Known Better"
"TRBZHIP128F428CB6E","Blu Cantrell","Till I'm Gone"
"TRBZITS128F1478F93","Van Hunt","The Night Is Young"
"TRBZLQU128F146E849","Bobby Taylor / The Vancouvers","Try A Little Tenderness"
"TRBZRJH128F92EB25B","Bunny Sigler","That's How Long I'll Be Loving You"
"TRBZSXN128F422C18E","Taio Cruz","I Can Be"
"TRBZTQF12903CFB3ED","Alice Russell","Got The Hunger"
"TRBZWAH128F42421DB","Ray Charles","Don't You Know (Single/LP Version)"
"TRBZWDH128F4283CB0","Lloyd","Touched By An Angel"
"TRBZZST128E0783331","The Velvelettes","(We've Got) Honey Love"
"TRCABJF128F42A78E5","Ruth Brown","So Long"
"TRCACXH128F92FE941","Gene Chandler","Rainbow"
"TRCAFCH128E078F486","Mary J. Blige","I'm The Only Woman"
"TRCAGBK128F92D122F","O.V. Wright","Let's Straighten It Out"
"TRCAGYT128F92E99B1","Narada Michael Walden","I'm Ready"
"TRCAHDH128F4266A60","Babyface","Whip Appeal"
"TRCAHRK128F93227E0","The Marvelettes","As Long As I Know He's Mine"
"TRCAHUX128F930EE2A","The Crusaders","Pass The Plate"
"TRCAKHH128F427CB1C","Sly & The Family Stone","Skin I'm In"
"TRCALRY128F14A2A54","Curtis Mayfield","[Don't Worry] If There's A Hell Below_ We're All Going To Go"
"TRCAMKA128E078DF54","Stevie Wonder","Ngiculela-Es Una Historia-I Am Singing"
"TRCANXF128E078A352","Neville Brothers","Wake Up"
"TRCAOJG128F148D3EC","Jesse Johnson","I'm Just Wanting You"
"TRCAOZX128F931C096","Laura Lee","I Need It Just As Bad As You"
"TRCAPIG128F92F92F1","Nicole Willis","Say It"
"TRCAPWS128F426D346","Aretha Franklin","(Blue) By Myself"
"TRCAPYY128F4281AFD","The Mighty Hannibal","Trying To Make It Through"
"TRCATAR128F4296081","Syleena Johnson","Baby I'm So Confused"
"TRCAWJV12903CD3B2A","Ohio Players","Love Rollercoaster"
"TRCAYDG12903CA7663","Lalah Hathaway","We Were 2"
"TRCAYGX128F92E5492","The Dramatics","Fell For You"
"TRCAYPK128F92E7190","Bobby Womack","Lookin' For A Love"
"TRCAYSC128F932E4A7","Letoya","She Ain't Got..."
"TRCBBBC12903CA098A","Brook Benton","Baby (You've Got What It Takes)"
"TRCBCHE128F4237036","Ike & Tina Turner","I Know (You Don't Want Me No More) (Live Version)"
"TRCBCRC128F92CD197","Al Green","Lets Get Married"
"TRCBGFV128F14963C0","Stevie Wonder","Living For The City"
"TRCBGQP12903C9AE8B","Prince & The Revolution","Pop Life [Fresh Dance Mix]"
"TRCBKAX128F92F15F0","Carla Thomas","B-A-B-Y"
"TRCBKWB128F42335CA","The Commitments","I Thank You"
"TRCBLJI128F92F1EE3","Jamie Foxx","Can I Take U Home"
"TRCBPPY128F42AF43A","Ruben Studdard","To Da Crib"
"TRCBQGX128F426E1E0","Gregory Abbott","Two Of A Kind"
"TRCBRND128F428A4E4","Kevon Edmonds","No Love (I'm Not Used To)"
"TRCBVBX128F1457EB3","Garnet Mimms And The Enchanters","Cry Baby"
"TRCBVIS128F148C646","Stephanie Mills","Deeper Inside Your Love"
"TRCBXSV128F92CF7BF","Jimmy McCracklin","She Felt Too Good"
"TRCCCEW128F42AF457","Tyrese","Gotta Get You"
"TRCCFNX128F428D87F","Wilson Pickett","Land Of 1000 Dances  (Remastered Single Version)"
"TRCCKNV128F149573B","Patti LaBelle","I'm In Love"
"TRCCMVH128F933D63B","The Velvelettes","Come See About Me"
"TRCCOAE128F1469927","Janet Jackson","Rope Burn"
"TRCCPBK128F92F2DE8","Brenda Russell","You Know Our Day Will Come"
"TRCCPQP128F42AE00D","Anthony Hamilton","Everybody"
"TRCCREW12903C9AC87","The Family Stand","Ghetto Heaven"
"TRCCRKZ128F92D1772","Patti LaBelle","Where I Wanna Be"
"TRCCRMZ128F42645FE","Raheem Devaughn","Until"
"TRCCSPD128F4282347","Omarion","Touch"
"TRCCVCW128F4286986","Ray Charles","That's Enough  (Single/LP Version)"
"TRCCWTL128F92FC2B8","Sister Sledge","My Special Way"
"TRCCXKC12903CA434B","Johnny \"Guitar\" Watson","Johnny G. Is Back"
"TRCCXXN12903CEB724","Vesta","Use Me"
"TRCCXZQ128F930DE80","Delegation","One More Step To Take"
"TRCCYGO128F933DAEB","The Bar-Kays","Holy Ghost"
"TRCDBIX128F9355413","The Bar-Kays","Boogie Body Land"
"TRCDFAV128EF34A5C5","Eddie Floyd","Raise Your Hand"
"TRCDIDQ128F149C473","Smokey Robinson","Just To See"
"TRCDKLI128F932F084","Raphael Saadiq","Excuse Me"
"TRCDMMM128F4261EB9","Groove Theory","Baby Luv"
"TRCDNMH128F93043E7","Jamie Foxx","I Don't Know"
"TRCDNZB128E0791CCB","Raphael Saadiq","What?"
"TRCDPJP12903CA9E6E","Jimmy \"Bo\" Horne","Dance Across The Floor"
"TRCDRFM128F1458E6C","Loose Ends","Magic Touch"
"TRCDSQX128F14779CB","Smokey Robinson & The Miracles","Since You Won My Heart"
"TRCDVBX128F93076D2","Booker T & The MG's","Jelly Bread"
"TRCDZJK128F4269937","Tyrone Davis","Can't You Tell It's Me"
"TRCEALE128F931B02D","Marvin Gaye","Stubborn Kind Of Fellow"
"TRCEDSC12903CFB3C5","Alice Russell","Two Steps"
"TRCEGZC128F9308DE9","Marques Houston","Everything"
"TRCEHCC128F148B37C","The Brothers Johnson","Free And Single"
"TRCEHJB128F93285C9","James Brown & Aretha Franklin","Gimme Your Love"
"TRCEIDF128F1452C5F","Floetry","I'll Die"
"TRCEIZV12903CE987A","Syreeta","Spinnin' and Spinnin'"
"TRCEJOV128F14629B8","Parliament","Let Me Be"
"TRCERNC128F9307975","Koffee Brown","Do U See"
"TRCERQM128F1490E7E","Kelly Price","Mirror Mirror"
"TRCESAE128F14979EA","Pretty Ricky","Leave It All Up To You (explicit album version)"
"TRCESJQ128F933ABFF","Average White Band","How Sweet Can You Get?"
"TRCETGK12903CD83AA","Usher","Mars vs. Venus"
"TRCEUBU128F932119A","Barry White","Never Never Gonna Give You Up"
"TRCEUOG128F428A7D6","Johnnie Taylor","I Believe In You (You Believe In Me)"
"TRCEWXR128F426334D","Teena Marie","Shangri-La"
"TRCEWYM128F9331B3F","Ledisi","Alone"
"TRCEYBK128F14639F8","The Monitors","Crying In The Night"
"TRCEZUG128F42BC9B9","Omarion","Just That Sexy"
"TRCFFDH128EF34DE8F","Eddie Kendricks","Can't Help What I Am"
"TRCFFUE128F145678F","Shai","Together Forever"
"TRCFGWM128F931B378","Ryan Leslie","Zodiac"
"TRCFHZI12903D01819","Sade","Soldier Of Love"
"TRCFIOQ128F933AC34","Average White Band","A Love Of Your Own"
"TRCFJOI12903CEED37","Troop","Got Me Goin'"
"TRCFKMT128F92DAC6B","Chris Brown","Gimme Whatcha Got"
"TRCFLSZ128F425E9B2","Alicia Keys","Superwoman"
"TRCFNSH128F9314691","The Staple Singers","Are You Sure"
"TRCFOSM128F428B5A4","Joss Stone","Music Outro"
"TRCFOYB128F42AD413","R. Kelly","Your Body's Callin'"
"TRCFPIE128E078E6BE","Joss Stone","Jet Lag"
"TRCFPZK128F42AEF18","Raheem Devaughn","Ask Yourself"
"TRCFSDX128E07966B2","Trey Songz","Just Wanna Cut (Album Version)"
"TRCFUVX128E078339A","Valerie Simpson","Could Have Been Sweeter"
"TRCFVRU12903CA5D92","Donnie","The Daily News"
"TRCFVXN128F1462658","Commodores","Gonna Blow Your Mind"
"TRCGADQ128F42B01C5","Heather Headley","Wait A Minute"
"TRCGAVX12903CFBC61","Ashanti","Rock Wit U (Awww Baby)"
"TRCGCAP128F4270747","The Intruders","Plain Ol' Fashioned Girl"
"TRCGEZL128F1498897","Aaron Neville","In The Still Of The Night"
"TRCGFTM128F4274B6D","Peabo Bryson","Why Goodbye"
"TRCGLCI128F14869E3","James Brown","Choo-Choo (Locomotion)"
"TRCGLOX128F9303B4F","Phyllis Hyman","Loving You_ Losing You"
"TRCGPIM128F92F66B5","Marv Johnson","Come To Me"
"TRCGQJE128F42AF429","Ruben Studdard","Change Me"
"TRCGRBD128F1458E6F","Loose Ends","So Where Are You"
"TRCGSMY128F930E1E4","Divine Brown","Old Skool Love"
"TRCGTRY128F145FD0B","Smokey Robinson & The Miracles","Darling Dear"
"TRCGUKJ128F1495C81","Christina Milian","Miss You Like Crazy"
"TRCHAWV128F14573BC","Earl Klugh","Keep Your Eye On The Sparrow"
"TRCHBVB128F92D031C","Speedometer","Meter's Running"
"TRCHDQD128F1495B7B","Leon Ware","Long Time No See"
"TRCHEVN128F931ED94","Vanessa Williams","Breathless"
"TRCHFWF12903D11B1F","The Impressions","Never Too Much Love"
"TRCHHIC128F422B9CC","Diana Ross","Ain't No Mountain High Enough"
"TRCHHUU128F93128EF","Stephanie Mills","Feel The Fire"
"TRCHJRN128F42AF15D","Jamie Foxx","This Love"
"TRCHNZY128F428B66E","Blu Cantrell","The One"
"TRCHOAT128F4298AB6","Craig David","She's On Fire"
"TRCHRMK128F426EA9F","Harold Melvin & The Blue Notes","Bad Luck"
"TRCHUEK128F92F2DBB","Brenda Russell","When You Comin' Back To Me"
"TRCHUIA128F145FB43","Dru Hill","Love/Hate"
"TRCHVCK128F426E667","Regina Belle","Show Me The Way"
"TRCIAFD128EF34DC8C","David Ruffin","Anything That You Ask For"
"TRCIBAL128F421BCEA","Musiq","143"
"TRCIBRN128F9312CBF","Freda Payne","Happy Heart"
"TRCIBVP128F92F3D90","Hil St Soul","Wash Away"
"TRCICCA128F4234B4E","Marvin Gaye","God Is My Friend"
"TRCICDD128E0793854","Blackstreet","This Is How We Roll"
"TRCICJG128F92C44EC","Harold Melvin & The Blue Notes","Concentrate On Me"
"TRCIDVH128F92F929F","J. Holiday","Forever Ain't Enough"
"TRCIEGU128F930837F","The Honey Cone","Deaf Blind And Paralysed"
"TRCIFTR128F4266154","Edwin Starr","Headline News"
"TRCIHFX128F426EA8A","Babyface","This Is For The Lover In You"
"TRCIIOY128F4282951","John Legend","Alright"
"TRCINAY128F4247F94","Mint Condition","What Kind Of Man Would I Be"
"TRCINJC128F426707A","Destiny's Child","Sail On"
"TRCIOLG128F93431FC","R. Kelly duet with Celine Dion","I'm Your Angel"
"TRCIRWR12903CFA968","Mary Wells","Operator"
"TRCIVBT128F426307A","Gregory Abbott","I Got The Feeling' (It's Over)"
"TRCIVYP128F42889F2","Jackson 5","I Found That Girl"
"TRCIWCS128F931FB25","Jackie Wilson","To Be Loved"
"TRCJANG128F42725F4","The Manhattans","Take It or Leave It"
"TRCJASM128F933D87A","R. Kelly","Like I Do"
"TRCJCZG12903CBB618","Dazz Band","Joystick"
"TRCJDXN128E078E805","Aaron Hall","Let's Make Love"
"TRCJEWN128F4263CF6","Sugarman 3","Shot Down feat. Lee Fields"
"TRCJFLJ128F4283EFC","R. Kelly","How Did You Manage"
"TRCJGDW128F424DF02","RAMP","Give It"
"TRCJGGQ128F1495BA4","Johnny Gill","Fairweather Friend"
"TRCJHGT12903CD9B3E","Sam Cooke","(I Love You) for Sentimental Reasons"
"TRCJHPH128F149C469","Smokey Robinson & The Miracles","I Second That Emotion"
"TRCJJDK128F42A3E17","Blu Cantrell","Breathe"
"TRCJMBR128F145E8B8","Rick James / The Temptations","Standing On The Top"
"TRCJNFB128F428ACE6","Jimmy Hughes","I'm So Glad"
"TRCJTAM128F146DBEB","Jimmy Ruffin","It's Wonderful (To Be Loved By You)"
"TRCJTNM128F92E8D9B","James Brown","Escape-Ism"
"TRCJXXW128F4240E10","Jamelia","DJ"
"TRCJYYI128F14B0258","Lloyd","What You Wanna Do"
"TRCJZVW128F935E5D3","Anthony David","ATL Sunshine"
"TRCKAMT128F932DC7B","Alice Russell","A Fly In The Hand"
"TRCKBWX128F92DE814","Electrik Red","So Good"
"TRCKDYN128F9340E69","Chris Brown featuring Sean Paul","Brown Skin Girl"
"TRCKFNK128F426E2D5","Brick","Music Matic"
"TRCKGCW128F426AF0E","Teena Marie","Cupid Is A Real Straight Shooter"
"TRCKHYK128F147155B","Booker T & The MG's","Time Is Tight"
"TRCKKNE12903CB743A","Chico DeBarge","I Want You"
"TRCKMDM128F148BEA7","Musiq","Whereareyougoing"
"TRCKNYB128E078F24D","702","Tell Your Girl"
"TRCKSVH128F9359228","Keri Hilson","Energy"
"TRCKUEF128F9314D0B","The New Birth","Do It Again"
"TRCKUVC12903D07C08","Shaun Escoffery","Days Like This"
"TRCKYDQ12903CC8DFD","Dee Dee Sharp","I'm Not In Love"
"TRCKZLU128E07811AF","The Detroit Spinners","It's A Shame"
"TRCLAQP128F428C798","Boyz II Men","Easy"
"TRCLEAE128F92CF7C6","H-Bomb Ferguson","Rock H-Bomb Rock"
"TRCLHBT128F92F30C7","The Dells","Give Your Baby A Standing Ovation"
"TRCLHGV128F42658E5","Ginuwine","Bedda To Have Loved"
"TRCLIWN128F426FC24","Walter Jackson","It's All Over"
"TRCLLSY12903D11454","Diana Ross","I Won't Last A Day Without You"
"TRCLNEP128F145FB47","Dru Hill","If I Could"
"TRCLNWC128F9340E4F","Chris Brown","Crawl"
"TRCLSLS128F147E9E0","Letoya","No More"
"TRCLVPW128F92F1ED1","Jamie Foxx","Warm Bed"
"TRCLVRT12903CC2FF7","Barry White","Let The Music Play"
"TRCLYHT128F1495698","Guy","Let's Stay Together"
"TRCMATJ128F1485DCD","The Floaters","Float On"
"TRCMBEH128F92E9B62","Miki Howard","Thank You For Talkin' To Me Africa"
"TRCMCIQ128F1469923","Janet Jackson","What About"
"TRCMGES128E078F4B9","New Edition","One More Day"
"TRCMGNI128F4296176","The Headhunters","Descending Azzizziuh (The Beginning Of A Dream)"
"TRCMHDF128F428D59A","Joe","Hey Mami"
"TRCMHNH128E0792D48","Stevie Wonder","Pastime Paradise"
"TRCMIKX128F4285768","The Five Stairsteps","World Of Fantasy"
"TRCMITR128F42ACF58","Bobby Byrd","I Know You Got Soul"
"TRCMJOT128F931EDB7","After 7","Baby I'm For Real (Natural High)"
"TRCMJPF128E0791E7F","Dave Hollister","Keep On Lovin'"
"TRCMNCV128F42AA72D","The Delfonics","Hot Dog (I Love You So)"
"TRCMNTX128F1495C7F","Christina Milian / Joe Budden","L.O.V.E"
"TRCMNUC128F425999A","Des'ree","God Only Knows"
"TRCMNXR128E0785EC4","Mariah Carey","Subtle Invitation"
"TRCMTBN128F14772AA","Sounds Of Blackness","Everything Is Gonna Be Alright"
"TRCMUIF128F92FFBFE","Sade","Cherry Pie"
"TRCMXBR128F149E743","Aretha Franklin","I'm In Love (LP Version)"
"TRCMXTV128F42BC41E","Gladys Knight & The Pips","Storms Of Troubled Times"
"TRCMYLC128F4260C7A","John Legend","Dance To The Music"
"TRCNADJ128EF34DDC8","The Supremes","Bad Weather"
"TRCNDBK128F92C47C0","Bunny Sigler","Love Train"
"TRCNDHM128F93290A6","Fatback","Get Out On The Dance Floor"
"TRCNDTS128E0794965","Gwen McCrae","At Bedtime"
"TRCNJED12903CDE3C6","Nicole Willis","Soul Makeover"
"TRCNJMD128F14AEC56","The Gap Band","Early In The Morning"
"TRCNJRO12903CE3E19","Graham Central Station","The Jam"
"TRCNMGC128F149F043","The Temptations","Love Can Be Anything (Can't Nothing Be Love But Love)"
"TRCNMTC128F42650A3","B2K","B2K Is Hot"
"TRCNOXN128F427A1C3","Mariah Carey feat. Snoop Dogg","Crybaby"
"TRCNQHN128F93273E5","Surface","Gotta Make Love Tonight"
"TRCNSFE128F4263D42","Kim Weston","You Hit Me Where It Hurt Me"
"TRCNSMU128F4288AAE","Jan Delay","Raveheart"
"TRCNTLL128F931B106","Stevie Wonder","Castles In The Sand"
"TRCNVIW128E07942F9","Kool & The Gang","Caribbean Festival"
"TRCNWHP128F92F7165","The Emotions","So I Can Love You"
"TRCNXGF128F4264B4D","Sweetback","You Will Rise"
"TRCNXJB128E0791C58","Remy Shand","The Way I Feel"
"TRCNXRX128F4270ABD","Regina Belle","Baby Come To Me"
"TRCOBLI128F148B278","The Brothers Johnson","You Keep Me Coming Back"
"TRCOCQO128F14653A0","Nikka Costa","Like A Feather"
"TRCOEKP128F429EF8B","The Stylistics","Rockin' Roll Baby"
"TRCOEYX128F1456881","Terry Callier","Gotta Get Closer to You"
"TRCOFUG128F148E377","Clarence Reid","It Was Good Enough For Daddy (LP Version) (2006 Remastered)"
"TRCOKUI128F92CC312","Silk","Lose Control"
"TRCORJL128E0799AC2","Boyz II Men","Beautiful Woman"
"TRCOVPI128F931B5D0","Edwin Starr","Time"
"TRCOVQY128F4241372","Clarence Carter","Let It Be (LP Version)"
"TRCOXFA12903D11AF8","The Impressions","I'm So Proud"
"TRCOYQU128F93147C3","Dwele","Poppa Yo (Intro)"
"TRCOZTL128F92ED449","Natalie","When I Was With You"
"TRCOZXU128E0796A02","Dee Dee Warwick","It's Not Fair"
"TRCOZYO128F4247AAB","Rose Royce","I Love The Feeling"
"TRCPBTU128F426452C","The Elgins","Put Yourself In My Place"
"TRCPFGZ128F423873B","James Brown & The Famous Flames","So Long"
"TRCPGRX128F145D15C","Mica Paris","Waiting"
"TRCPIID128F9359304","Breakestra","Dark Clouds Rain Soul"
"TRCPLBX128F42950E2","Kenny \"Babyface\" Edmonds","Knockin' On Heaven's Door"
"TRCPQKB12903CB2B14","Angela Johnson","Better"
"TRCPVML128F4263851","Jagged Edge","Did She Say"
"TRCPYKF128F92D1742","Phyllis Hyman","Prime Of My Life"
"TRCQFJI128F4284EEE","Alicia Keys","Never Felt This Way"
"TRCQMHG128F92E20C8","The Last Poets","The Pill"
"TRCQVML128F932E4C3","Letoya","Tears"
"TRCQWUG128F4285B4C","The Main Ingredient","That's What Fate Will Do"
"TRCQXRH128F146C6DA","Corinne Bailey Rae","Till It Happens To You"
"TRCQZJO128F14861D0","Levert","Casanova (LP Version)"
"TRCQZJR128F4227313","The Chi-Lites","Stoned Out of My Mind"
"TRCQZQP128F148C44D","Joe","Get A Little Closer"
"TRCRCFD128EF34DDB8","Isaac Hayes","Out Of The Ghetto"
"TRCRCFE128F147E40B","Incognito","Don't You Worry 'bout a thing (Frankie Foncett mix)"
"TRCRGDN128F92F3786","Eric Roberson","Music"
"TRCRGLM128F92DD89F","Lee Dorsey","Ya Ya"
"TRCRJDR128F9322815","Jr. Walker & The All Stars","Gotta Hold On To This Feeling"
"TRCRJEP128F427708A","Ruff Endz","Someone To Love You"
"TRCRKRB12903CB4DB6","Dobie Gray","Drift Away"
"TRCRPMM128F92FE9DE","Jerry Butler","Moon River"
"TRCRRJL128F9304231","Ruff Endz","You"
"TRCRTMI128F92E5403","The Dramatics","Me And Mrs. Jones"
"TRCRVAQ12903D081C7","Marvin Gaye","Right On"
"TRCRXNM128F930B737","Otis Redding","Try A Little Tenderness"
"TRCRXUM12903CC66C3","The Five Stairsteps","Come Back"
"TRCRZQQ128E07966A7","Trey Songz","A Message From Aretha (Album Version)"
"TRCSAQA128F4276823","Another Level","Freak Me"
"TRCSFCF128F4264A0F","The Neville Brothers","If I Had A Hammer"
"TRCSIPB128EF355B71","Patti Drew","I Can't Shake It Loose"
"TRCSIUJ128F42A4977","Sounds Of Blackness","Optimistic"
"TRCSKNJ128F42AC3CE","The Main Ingredient","You've Got To Take It (If You Want It)"
"TRCSMPV128F428BF8C","Shanice","You Can Bounce"
"TRCSNHK128F933987F","Little Willie John","Fever"
"TRCSNYZ128F931B188","Jr. Walker & The All Stars","Monkey Jump"
"TRCSQBF128F4289DB1","The Whispers","Seems Like I Got To Do Wrong"
"TRCSQGQ12903CDDF8F","Karl Wolf","Africa"
"TRCSRGR128F92E78EA","Stephanie Mills","Something In The Way"
"TRCSRUC128F145F5D4","Tracie Spencer","Still In My Heart"
"TRCSSLJ128F9338D98","Archie Bell & The Drells","Tighten Up"
"TRCSSOP128F92F3A8F","Conya Doss","Message"
"TRCSSRJ128F427242A","P-Funk All Stars","Pumpin' It Up"
"TRCSTYZ128E0791513","Lyn Collins","I'll Never Let You Break My Heart Again"
"TRCSWXY128F933B61F","Ms. Dynamite","Judgement Day"
"TRCTCCX128F4263C9F","Sharon Jones & The Dap-Kings","The Dap Dip"
"TRCTEIL128F92F64B0","The Isley Brothers","Don't Let Me Be Lonely Tonight"
"TRCTEZK128F9309B15","Brutha","Ghost"
"TRCTHHR128E0787409","Aretha Franklin","Eleanor Rigby (LP Version)"
"TRCTHLZ128F423FCC7","Bobby Womack","Don't Make This The Last Date For You And Me"
"TRCTIGC12903CBA1BE","Jermaine Jackson","A Lovers Holiday"
"TRCTIIE128F429599E","Jennifer Brown","Stolen"
"TRCTJER12903CB76E9","Sam Cooke","Blue Moon"
"TRCTKHN128F42AE2DD","Billy Paul","Thanks For Saving My Life"
"TRCTKKT128EF341CE7","David Ruffin","Flower Child"
"TRCTKZC128E0792658","Bilal","Soul Sista"
"TRCTLQK128F9355F31","Jeremih","Raindrops"
"TRCTLQY128F92F1539","Next","I Still Love You"
"TRCTMJS128F92D1737","Phyllis Hyman","If You Want Me"
"TRCTMKU128F92F3EBC","Martha Redbone","Atlas"
"TRCTPRI128F147799E","Stevie Wonder","Uptight (Everything's Alright)"
"TRCTQFJ128F4272C9B","Sam & Dave","Said I Wasn't Gonna Tell Nobody"
"TRCTRXJ128F42B01C8","Heather Headley","Back When It Was"
"TRCTUOQ128F9303A72","THE THREE DEGREES","My Simple Heart"
"TRCTVNE128F1477DFB","Arthur Conley","Is That You Love (LP Version)"
"TRCTYEY128F428E848","Alicia Keys","Harlem's Nocturne"
"TRCTZIA128F4261ECC","Mtume","You Are My Sunshine"
"TRCUDNR128F4242013","Brandy","I Wanna Be Down ( Single Version )"
"TRCUGYD12903CFB6A6","Jackie Wilson","Danny Boy"
"TRCUGZT128F42AC206","Syleena Johnson","Still Open"
"TRCUHGO128F4261EAD","Groove Theory","Didja Know"
"TRCUJYI128E078F4E4","K-Ci & JoJo","Don't Rush (Take Love Slowly)"
"TRCUKFW128E078F328","Barry White","Love Serenade"
"TRCUREL128F9307993","Koffee Brown","I Got Love (Scars)"
"TRCUVUS128F428B043","Deborah Cox","It's Over Now"
"TRCUWEV128F425AC07","Angela Bofill","Tell Me Tomorrow"
"TRCUXLN128E0790C3C","THE THREE DEGREES","Long Lost Lover"
"TRCUYLA128F429A757","The Dramatics","Thank You For Your Love"
"TRCVCTZ128F425B552","Beyoncé","Green Light"
"TRCVDBB128F145CEF2","Rachelle Ferrell","Why You Wanna Mess It All Up?"
"TRCVFIA128F4267079","Destiny's Child","Birthday"
"TRCVFKJ128F933ABAE","Average White Band","Person To Person"
"TRCVHTU128F92F6FF7","Avant","I Wanna Know"
"TRCVJUU128F148A47E","Sistars","Inspirations [7th district electric hotel remix]"
"TRCVKAU12903CAF526","Kindred the Family Soul","Let It All Go"
"TRCVKCJ128F42837AC","Lemar","Another Day"
"TRCVKNM128F92CA052","Jazmine Sullivan","Dream Big"
"TRCVKVH12903CB7452","Mariah Carey","The Impossible"
"TRCVMFW12903CD200F","Johnny Pearson","Delhi Discotheque"
"TRCVMOP128F4264843","Mariah Carey","Alone In Love"
"TRCVQII128F4227008","Gerald Levert","Baby U Are (LP Version)"
"TRCVUEP128F92DFB69","Chris Brown","Lottery"
"TRCVUJP128EF34DDAE","The Bar-Kays","Move Your Boogie Body"
"TRCVVXE128F427B102","Taio Cruz","She's Like A Star"
"TRCVXBM12903CAF071","Jesse Dee","Around Here"
"TRCVXGX128F92D134B","Al Green","Chariots Of Fire"
"TRCWASB128F930B729","Otis Redding","(I Can't Get No) Satisfaction [London]"
"TRCWBIU128F933AA56","Jennifer Hudson","If This Isn't Love"
"TRCWDBT128F92F351B","Karen Bernod","Love Is"
"TRCWDHZ128F146E4A3","Rotary Connection","Didn't Want To Have To Do It"
"TRCWDWX128F930A287","Bobby Brown","All Day All Night"
"TRCWFHA128F9322C1B","Parliament","Give Up The Funk (Tear The Roof Off The Sucker)"
"TRCWHMC128F9303D5E","Millie Jackson","You Can't Turn Me Off"
"TRCWJCT128F931B5D1","Edwin Starr","Running Back And Forth"
"TRCWJGO128F930DCD2","Kool And The Gang","Too Hot"
"TRCWNQR128E0793A41","Vicki Anderson","Answer To Mother Popcorn (I Got A Mother For You)"
"TRCWQNY128F429DA80","Blackbyrds","Love Is Love"
"TRCWTZA128F4250D65","Cameo","Ugly Ego"
"TRCWUEX128F92EB128","Alicia Keys","Saviour"
"TRCWUTV128E078E808","Aaron Hall","Until The End Of Time"
"TRCWUYQ12903CD1FB3","Donnie","Classifieds"
"TRCWXLP128C71966AD","Jackson 5","It's Your Thing"
"TRCXFFV128E0791219","Dusty Springfield","Just A Little Lovin'"
